"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"DT_ELEICAO";"DS_ELEICAO";"NR_TURNO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"NR_SECAO";"CD_TIPO_SECAO_AGREGADA";"DS_TIPO_SECAO_AGREGADA";"NR_SECAO_PRINCIPAL";"NR_LOCAL_VOTACAO";"NM_LOCAL_VOTACAO";"CD_TIPO_LOCAL";"DS_TIPO_LOCAL";"DS_ENDERECO";"NM_BAIRRO";"NR_CEP";"NR_TELEFONE_LOCAL";"NR_LATITUDE";"NR_LONGITUDE";"CD_SITU_LOCAL_VOTACAO";"DS_SITU_LOCAL_VOTACAO";"CD_SITU_ZONA";"DS_SITU_ZONA";"CD_SITU_SECAO";"DS_SITU_SECAO";"CD_SITU_LOCALIDADE";"DS_SITU_LOCALIDADE";"CD_SITU_SECAO_ACESSIBILIDADE";"DS_SITU_SECAO_ACESSIBILIDADE";"QT_ELEITOR_SECAO";"QT_ELEITOR_ELEICAO_FEDERAL";"QT_ELEITOR_ELEICAO_ESTADUAL";"QT_ELEITOR_ELEICAO_MUNICIPAL";"NR_LOCAL_VOTACAO_ORIGINAL";"NM_LOCAL_VOTACAO_ORIGINAL";"DS_ENDERECO_LOCVT_ORIGINAL"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30066";"MADRI";1;3316;2;"Agregada";17;1023;"COLÉGIO BLANCA DE CASTILLA";1;"Convencional";"PASEO DE EDUARDO DATO, 2, MADRI";"ESPANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1023;"COLÉGIO BLANCA DE CASTILLA";"PASEO DE EDUARDO DATO, 2, MADRI"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30155";"MONTREAL";1;1490;2;"Agregada";256;1023;"DAWSON COLLEGE (PRÉ-UNIVERSIDADE)";1;"Convencional";"3040 SHERBROOKE ST W, MONTREAL, QUEBEC H3Z 1Z2";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";29;0;0;0;1066;"DAWSON COLLEGE (PRÉ-UNIVERSIDADE)";"3040 SHERBROOKE ST W, MONTREAL, QUEBEC H3Z 1Z2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30902";"HARTFORD";1;3852;2;"Agregada";552;1015;"CONSULADO-GERAL EM HARTFORD";1;"Convencional";"ONE CONSTITUTION PLAZA, HARTFORD, CT 06103";"ESTADOS UNIDOS";"11111111";"111111111111";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1015;"CONSULADO-GERAL EM HARTFORD";"ONE CONSTITUTION PLAZA, HARTFORD, CT 06103"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30066";"MADRI";1;2851;2;"Agregada";18;1023;"COLÉGIO BLANCA DE CASTILLA";1;"Convencional";"PASEO DE EDUARDO DATO, 2, MADRI";"ESPANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;0;0;0;1023;"COLÉGIO BLANCA DE CASTILLA";"PASEO DE EDUARDO DATO, 2, MADRI"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30627";"TÓQUIO";1;1791;2;"Agregada";1789;1023;"ARIAKE CENTRAL TOWER";1;"Convencional";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR";"CENTRO";"01690072";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";281;0;0;0;1023;"ARIAKE CENTRAL TOWER";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"39063";"VANCOUVER";1;3244;1;"Principal";-1;1031;"PINNACLE HOTEL HARBOURFRONT";1;"Convencional";"1133 W HASTINGS ST, VANCOUVER, BC V6E 3T3";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;746;0;0;1031;"PINNACLE HOTEL HARBOURFRONT";"1133 W HASTINGS ST, VANCOUVER, BC V6E 3T3"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30104";"MEXICO";1;753;1;"Principal";-1;1040;"CONSULADO-GERAL DO BRASIL NO MÉXICO";1;"Convencional";"AVENIDA DE LAS PALMAS, 405 - SALA 902 LOMAS DE CHAPULTEPEC, CIDADE DO";"MÉXICO";"00011550";"111111";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";303;605;0;0;1040;"CONSULADO-GERAL DO BRASIL NO MÉXICO";"AVENIDA DE LAS PALMAS, 405 - SALA 902 LOMAS DE CHAPULTEPEC, CIDADE DO"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29386";"BERLIM";1;1362;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM BERLIM";1;"Convencional";"WALLSTRASSE 57 - 10179 BERLIM - ALEMANHA";"ALEMANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";395;791;0;0;1015;"EMBAIXADA DO BRASIL EM BERLIM";"WALLSTRASSE 57 - 10179 BERLIM - ALEMANHA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29599";"COPENHAGUE";1;1697;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM COPENHAGUE";1;"Convencional";"JENS KOFODS GADE 1, ST. TH";"DINAMARCA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;676;0;0;1015;"EMBAIXADA DO BRASIL EM COPENHAGUE";"JENS KOFODS GADE 1, ST. TH"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;860;1;"Principal";-1;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;798;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30066";"MADRI";1;23;1;"Principal";-1;1023;"COLÉGIO BLANCA DE CASTILLA";1;"Convencional";"PASEO DE EDUARDO DATO, 2, MADRI";"ESPANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;800;0;0;1023;"COLÉGIO BLANCA DE CASTILLA";"PASEO DE EDUARDO DATO, 2, MADRI"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30112";"MIAMI";1;841;1;"Principal";-1;1058;"MIAMI DADE COLLEGE - KENDALL CAMPUS";1;"Convencional";"11011 SW 104TH STREET - MIAMI, FL33176 BUILDING R  BUILDING 9";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;798;0;0;1058;"MIAMI DADE COLLEGE - KENDALL CAMPUS";"11011 SW 104TH STREET - MIAMI, FL33176 BUILDING R  BUILDING 9"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30520";"SÃO SALVADOR";1;417;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM EL SALVADOR";1;"Convencional";"BOULEVARD SÉRGIO VIEIRA DE MELLO, 132 COLONIA SAN BENITO, SAN SALVADOR";"EL SALVADOR";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";161;161;0;0;1015;"EMBAIXADA DO BRASIL EM EL SALVADOR";"BOULEVARD SÉRGIO VIEIRA DE MELLO, 132 COLONIA SAN BENITO, SAN SALVADOR"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29696";"FRANKFURT";1;1611;2;"Agregada";1594;1031;"VOLKSHOCHSCHULE FRANKFURT AM MAIN";1;"Convencional";"SONNEMANNSTRASSE 13 - 60314 - FRANKFURT AM MAIN";"ALEMANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";284;0;0;0;1031;"VOLKSHOCHSCHULE FRANKFURT AM MAIN";"SONNEMANNSTRASSE 13 - 60314 - FRANKFURT AM MAIN"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30376";"PRETÓRIA";1;1002;2;"Agregada";376;1015;"EMBAIXADA DO BRASIL EM PRETORIA";1;"Convencional";"152 DALLAS AVE, WATERKLOOF GLEN, PRETORIA, 0181";"ÁFRICA DO SUL";"00000081";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";4;0;0;0;1031;"EMBAIXADA DO BRASIL EM PRETORIA";"152 DALLAS AVE, WATERKLOOF GLEN, PRETORIA, 0181"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30627";"TÓQUIO";1;1810;2;"Agregada";1778;1023;"ARIAKE CENTRAL TOWER";1;"Convencional";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR";"CENTRO";"01690072";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";332;0;0;0;1228;"ARIAKE CENTRAL TOWER";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;1468;2;"Agregada";523;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;0;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30155";"MONTREAL";1;1032;2;"Agregada";1018;1023;"DAWSON COLLEGE (PRÉ-UNIVERSIDADE)";1;"Convencional";"3040 SHERBROOKE ST W, MONTREAL, QUEBEC H3Z 1Z2";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;0;0;0;1023;"DAWSON COLLEGE (PRÉ-UNIVERSIDADE)";"3040 SHERBROOKE ST W, MONTREAL, QUEBEC H3Z 1Z2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29696";"FRANKFURT";1;1607;2;"Agregada";1598;1031;"VOLKSHOCHSCHULE FRANKFURT AM MAIN";1;"Convencional";"SONNEMANNSTRASSE 13 - 60314 - FRANKFURT AM MAIN";"ALEMANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";284;0;0;0;1031;"VOLKSHOCHSCHULE FRANKFURT AM MAIN";"SONNEMANNSTRASSE 13 - 60314 - FRANKFURT AM MAIN"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30120";"MILÃO";1;475;2;"Agregada";430;1040;"SELEXI TEST CENTER";1;"Convencional";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;0;0;0;1139;"SELEXI TEST CENTER";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29700";"GENEBRA";1;1922;2;"Agregada";1917;1015;"PALEXPO";1;"Convencional";"ROUTE FRANÇOIS-PEYROT 30 (1218) LE GRAND-SACONNEX, GENEVE";"SUÍÇA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";396;0;0;0;1015;"PALEXPO";"ROUTE FRANÇOIS-PEYROT 30 (1218) LE GRAND-SACONNEX, GENEVE"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30120";"MILÃO";1;469;2;"Agregada";445;1040;"SELEXI TEST CENTER";1;"Convencional";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";41;0;0;0;1082;"SELEXI TEST CENTER";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;1217;2;"Agregada";595;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";397;0;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29556";"CIUDAD DEL ESTE";1;668;2;"Agregada";556;1015;"CONSULADO-GERAL DO BRASIL EM CIUDAD DEL ESTE";1;"Convencional";"CALLE PAMPLIEGA 205, C/ PA'I PEREZ";"PARAGUAI";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";364;0;0;0;1015;"CONSULADO-GERAL DO BRASIL EM CIUDAD DEL ESTE";"CALLE PAMPLIEGA 205, C/ PA'I PEREZ"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;3769;2;"Agregada";42;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;0;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;1527;2;"Agregada";1388;1112;"BARNSTABLE HIGH SCHOOL";1;"Convencional";"744 W MAIN ST, HYANNIS, MA 02601";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";392;0;0;0;1112;"BARNSTABLE HIGH SCHOOL";"744 W MAIN ST, HYANNIS, MA 02601"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30287";"PARIS";1;1128;2;"Agregada";790;1066;"ESPACE VINCI";1;"Convencional";"25 RUE DES JEUNEURS, 75002 PARIS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;0;0;0;1066;"ESPACE VINCI";"25 RUE DES JEUNEURS, 75002 PARIS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30104";"MEXICO";1;1305;2;"Agregada";753;1040;"CONSULADO-GERAL DO BRASIL NO MÉXICO";1;"Convencional";"AVENIDA DE LAS PALMAS, 405 - SALA 902 LOMAS DE CHAPULTEPEC, CIDADE DO";"MÉXICO";"00011550";"111111";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";302;0;0;0;1040;"CONSULADO-GERAL DO BRASIL NO MÉXICO";"AVENIDA DE LAS PALMAS, 405 - SALA 902 LOMAS DE CHAPULTEPEC, CIDADE DO"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30902";"HARTFORD";1;3532;2;"Agregada";1385;1015;"CONSULADO-GERAL EM HARTFORD";1;"Convencional";"ONE CONSTITUTION PLAZA, HARTFORD, CT 06103";"ESTADOS UNIDOS";"11111111";"111111111111";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1015;"CONSULADO-GERAL EM HARTFORD";"ONE CONSTITUTION PLAZA, HARTFORD, CT 06103"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29742";"HAMAMATSU";1;3574;2;"Agregada";1737;1015;"HAMAMATSU ACT CITY - EXHIBITION AND EVENT HALL";1;"Convencional";"3 CHOME 12-1 CHUO CHUO-KU HAMAMATSU SHIZUOKA";"JAPÃO";"04300916";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1023;"HAMAMATSU ACT CITY - EXHIBITION AND EVENT HALL";"3 CHOME 12-1 CHUO CHUO-KU HAMAMATSU SHIZUOKA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30341";"PORTO";1;3880;2;"Agregada";1871;1015;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";1;"Convencional";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ";"PORTUGAL";"11111111";"351226084070";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";403;0;0;0;1050;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30961";"FARO";1;696;1;"Principal";-1;1015;"CONSULADO-GERAL DO BRASIL EM FARO";1;"Convencional";"LARGO DOM MARCELINO FRANCO, 2";"PORTUGAL";"00000000";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;796;0;0;1015;"CONSULADO-GERAL DO BRASIL EM FARO";"LARGO DOM MARCELINO FRANCO, 2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30864";"ZURIQUE";1;371;2;"Agregada";327;1082;"KONGRESSHAUS ZURICH (A CONFIRMAR)";1;"Convencional";"CLARIDENSTRASSE 5, 8002 ZURIQUE";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;0;0;0;1082;"KONGRESSHAUS ZURICH (A CONFIRMAR)";"CLARIDENSTRASSE 5, 8002 ZURIQUE"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29661";"DUBLIN";1;517;1;"Principal";-1;1015;"ROYAL DUBLIN SOCIETY - HALL 2";1;"Convencional";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2";"IRLANDA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;513;0;0;1015;"ROYAL DUBLIN SOCIETY - HALL 2";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;3556;2;"Agregada";3186;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1080;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29661";"DUBLIN";1;3889;2;"Agregada";3313;1015;"ROYAL DUBLIN SOCIETY - HALL 2";1;"Convencional";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2";"IRLANDA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1015;"ROYAL DUBLIN SOCIETY - HALL 2";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;3629;2;"Agregada";3376;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";392;0;0;0;1040;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30287";"PARIS";1;3507;2;"Agregada";766;1066;"ESPACE VINCI";1;"Convencional";"25 RUE DES JEUNEURS, 75002 PARIS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1066;"ESPACE VINCI";"25 RUE DES JEUNEURS, 75002 PARIS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99511";"MARSELHA";1;3815;2;"Agregada";3419;1015;"CONSULADO-GERAL DO BRASIL EM MARSELHA";1;"Convencional";"56 AVENUE ROBERT SCHUMAN, 3 ANDAR, 13002 - MARSELHA, FRANÇA";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1015;"CONSULADO-GERAL DO BRASIL EM MARSELHA";"56 AVENUE ROBERT SCHUMAN, 3 ANDAR, 13002 - MARSELHA, FRANÇA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30341";"PORTO";1;3847;2;"Agregada";1857;1015;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";1;"Convencional";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ";"PORTUGAL";"11111111";"351226084070";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1050;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30619";"TEL AVIV";1;3508;2;"Agregada";676;1015;"EMBAIXADA DO BRASIL EM TEL AVIV";1;"Convencional";"DERECH BEGIN, N. 23, 28 ANDAR  - TEL AVIV";"ISRAEL";"06936171";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";383;0;0;0;1015;"EMBAIXADA DO BRASIL EM TEL AVIV";"DERECH BEGIN, N. 23, 28 ANDAR  - TEL AVIV"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;3526;2;"Agregada";160;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";1;"Convencional";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";283;0;0;0;1236;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30228";"NOVA YORK";1;3620;2;"Agregada";311;1082;"QUEENS COLLEGE";1;"Convencional";"65-30 KISSENA BLVD, FLUSHING, NY 11367";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;0;0;0;1112;"QUEENS COLLEGE";"65-30 KISSENA BLVD, FLUSHING, NY 11367"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30210";"NOVA DELHI";1;971;2;"Agregada";1733;1015;"EMBAIXADA DO BRASIL EM NOVA DELHI";1;"Convencional";"8, DR A.P.J. ABDUL KALAM ROAD";"INDIA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";4;0;0;0;1023;"EMBAIXADA DO BRASIL EM NOVA DELHI";"8, DR A.P.J. ABDUL KALAM ROAD"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30147";"MONTEVIDÉU";1;252;1;"Principal";-1;1023;"CLUBE BRASILEIRO";1;"Convencional";"AV. 18 DE JULIO 984";"URUGUAI";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";352;703;0;0;1023;"CLUBE BRASILEIRO";"AV. 18 DE JULIO 984"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30864";"ZURIQUE";1;344;1;"Principal";-1;1082;"KONGRESSHAUS ZURICH (A CONFIRMAR)";1;"Convencional";"CLARIDENSTRASSE 5, 8002 ZURIQUE";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";397;795;0;0;1082;"KONGRESSHAUS ZURICH (A CONFIRMAR)";"CLARIDENSTRASSE 5, 8002 ZURIQUE"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;922;1;"Principal";-1;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;691;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
